County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft
Cortland,1997,2020,105,0,14,12,79,1915,359,1487,69
Cortland,1996,2242,128,1,16,13,98,2114,323,1705,86
Cortland,1995,2101,88,0,7,12,69,2013,292,1674,47
Cortland,1994,2039,99,1,9,17,72,1940,310,1576,54
Cortland,1993,2093,102,2,10,12,78,1991,372,1569,50
Cortland,1992,2108,110,3,19,15,73,1998,354,1596,48
Cortland,1991,2193,83,1,17,11,54,2110,360,1698,52
Cortland,1990,2123,96,1,14,15,66,2027,414,1558,55
Delaware,2002,6,0,0,0,0,0,6,0,6,0
Delaware,1999,1,0,0,0,0,0,1,0,1,0
Delaware,1998,13,0,0,0,0,0,13,0,13,0
Delaware,1997,2,0,0,0,0,0,2,0,2,0
Delaware,1996,13,0,0,0,0,0,13,0,13,0
Delaware,1995,12,0,0,0,0,0,12,0,12,0
Delaware,1994,14,0,0,0,0,0,14,0,14,0
Delaware,1992,3,0,0,0,0,0,3,1,2,0
Delaware,1991,7,0,0,0,0,0,7,1,6,0
Delaware,1990,15,0,0,0,0,0,15,4,11,0
Delaware,2015,0,0,0,0,0,0,0,0,0,0
Delaware,2014,0,0,0,0,0,0,0,0,0,0
Delaware,2013,0,0,0,0,0,0,0,0,0,0
Delaware,2012,0,0,0,0,0,0,0,0,0,0
Delaware,2011,0,0,0,0,0,0,0,0,0,0
Delaware,2010,0,0,0,0,0,0,0,0,0,0
Delaware,2009,0,0,0,0,0,0,0,0,0,0
Delaware,2008,0,0,0,0,0,0,0,0,0,0
Delaware,2007,1,0,0,0,0,0,1,1,0,0
Delaware,2006,2,0,0,0,0,0,2,2,0,0
Delaware,2005,3,1,0,0,0,1,2,0,2,0
Delaware,2004,0,0,0,0,0,0,0,0,0,0
Delaware,2003,6,0,0,0,0,0,6,0,6,0
Delaware,2015,14,2,0,1,0,1,12,3,9,0
Delaware,2014,3,0,0,0,0,0,3,0,3,0
Delaware,2013,0,0,0,0,0,0,0,0,0,0
Delaware,2012,23,0,0,0,0,0,23,7,15,1
Delaware,2011,6,0,0,0,0,0,6,3,3,0
Delaware,2010,0,0,0,0,0,0,0,0,0,0
Delaware,2009,7,0,0,0,0,0,7,5,2,0
Delaware,2008,3,0,0,0,0,0,3,1,2,0
Delaware,2007,3,2,0,1,0,1,1,1,0,0
Delaware,2006,4,1,0,0,0,1,3,3,0,0
Delaware,2005,8,1,0,0,0,1,7,5,2,0
Delaware,2004,8,1,0,0,0,1,7,1,6,0
Delaware,2003,11,1,0,0,0,1,10,2,7,1
Delaware,2002,4,0,0,0,0,0,4,0,3,1
Delaware,2001,17,3,0,0,0,3,14,8,6,0
Delaware,2000,17,3,0,0,0,3,14,10,4,0
Delaware,1999,9,2,0,0,0,2,7,1,6,0
Delaware,1998,18,5,0,1,0,4,13,9,4,0
Delaware,1997,24,8,0,0,0,8,16,5,10,1
Delaware,1996,19,5,0,0,0,5,14,6,7,1
Delaware,1995,26,6,0,0,1,5,20,11,8,1
Delaware,1994,32,1,0,0,0,1,31,10,21,0
Delaware,1993,17,1,0,0,0,1,16,10,6,0
Delaware,1992,40,2,0,0,0,2,38,21,16,1
Delaware,1991,35,3,0,0,0,3,32,19,13,0
Delaware,1990,8,0,0,0,0,0,8,5,3,0
Delaware,1997,1,0,0,0,0,0,1,0,1,0
Delaware,1993,1,0,0,0,0,0,1,0,1,0
Delaware,1991,1,0,0,0,0,0,1,0,1,0
Delaware,1997,3,0,0,0,0,0,3,0,3,0
Delaware,1994,1,0,0,0,0,0,1,0,1,0
Delaware,2015,0,0,0,0,0,0,0,0,0,0
Delaware,2014,0,0,0,0,0,0,0,0,0,0
Delaware,2013,0,0,0,0,0,0,0,0,0,0
Delaware,2012,0,0,0,0,0,0,0,0,0,0
Delaware,2011,0,0,0,0,0,0,0,0,0,0
Delaware,2010,0,0,0,0,0,0,0,0,0,0
Delaware,2009,0,0,0,0,0,0,0,0,0,0
Delaware,2008,0,0,0,0,0,0,0,0,0,0
Delaware,2007,0,0,0,0,0,0,0,0,0,0
Delaware,2006,0,0,0,0,0,0,0,0,0,0
Delaware,2005,0,0,0,0,0,0,0,0,0,0
Delaware,2004,0,0,0,0,0,0,0,0,0,0
Delaware,2003,0,0,0,0,0,0,0,0,0,0
Delaware,1998,1,0,0,0,0,0,1,0,1,0
Delaware,2015,152,22,0,14,1,7,130,39,90,1
Delaware,2014,175,16,0,1,1,14,159,43,110,6
Delaware,2013,178,17,0,1,1,15,161,47,113,1
Delaware,2012,121,11,1,4,1,5,110,36,67,7
Delaware,2011,142,14,0,7,0,7,128,44,79,5
Delaware,2010,145,19,1,3,0,15,126,53,69,4
Delaware,2009,141,8,0,3,0,5,133,45,85,3
Delaware,2008,129,11,0,3,1,7,118,58,56,4
Delaware,2007,190,4,0,3,0,1,186,66,112,8
Delaware,2006,154,17,1,1,0,15,137,38,93,6
Delaware,2005,129,13,1,3,0,9,116,44,71,1
Delaware,2004,132,20,0,3,0,17,112,51,58,3
Delaware,2003,140,29,0,5,3,21,111,50,60,1
Delaware,2002,165,16,0,10,1,5,149,37,105,7
Delaware,2001,171,26,0,3,2,21,145,51,88,6
Delaware,2000,107,13,0,0,2,11,94,37,51,6
Delaware,1999,123,14,0,6,0,8,109,45,59,5
Delaware,1998,110,11,0,3,2,6,99,44,52,3
Delaware,1997,102,8,1,1,1,5,94,35,57,2
Delaware,1996,117,4,0,0,0,4,113,44,66,3
Delaware,1995,134,3,0,0,0,3,131,48,75,8
Delaware,1994,135,7,0,3,0,4,128,64,60,4
Delaware,1993,154,6,0,1,0,5,148,83,62,3
Delaware,1992,118,6,0,1,0,5,112,49,62,1
Delaware,1991,131,7,0,0,0,7,124,62,56,6
Delaware,1990,122,6,0,0,1,5,116,41,66,9
Delaware,2015,233,38,0,23,4,11,195,43,142,10
Delaware,2014,272,17,0,5,1,11,255,92,158,5
Delaware,2013,260,22,2,1,3,16,238,80,147,11
Delaware,2012,266,27,0,4,0,23,239,61,169,9
Delaware,2011,310,28,1,4,4,19,282,95,175,12
Delaware,2010,317,21,0,1,2,18,296,109,175,12
Delaware,2009,297,35,0,6,3,26,262,83,175,4
Delaware,2008,284,36,0,2,3,31,248,105,136,7
Delaware,2007,331,49,1,7,3,38,282,158,120,4
Delaware,2006,310,30,0,4,1,25,280,102,169,9
Delaware,2005,300,37,0,4,0,33,263,106,149,8
Delaware,2004,353,38,1,1,1,35,315,113,193,9
Delaware,2003,431,48,1,4,1,42,383,150,226,7
Delaware,2002,379,62,0,3,1,58,317,122,183,12
Delaware,2001,314,59,0,1,1,57,255,81,171,3
Delaware,2000,293,50,0,1,0,49,243,75,162,6
Delaware,1999,339,52,0,2,0,50,287,104,162,21
Delaware,1998,317,41,0,6,1,34,276,136,128,12
Delaware,1997,434,43,0,0,1,42,391,167,207,17
Delaware,1996,448,33,0,4,3,26,415,161,246,8
Delaware,1995,483,22,0,1,0,21,461,221,226,14
Delaware,1994,443,29,0,3,2,24,414,173,232,9
Delaware,1993,504,51,4,2,0,45,453,219,219,15
Delaware,1992,425,42,0,5,5,32,383,193,179,11
Delaware,1991,455,28,2,0,2,24,427,255,164,8
Delaware,1990,422,33,0,1,0,32,389,200,173,16
Delaware,2015,34,6,0,2,0,4,28,9,16,3
Delaware,2014,47,5,0,0,1,4,42,10,30,2
Delaware,2013,37,1,0,0,0,1,36,4,30,2
Delaware,2012,35,2,0,0,1,1,33,13,19,1
Delaware,2011,53,4,0,0,0,4,49,11,36,2
Delaware,2010,45,3,0,0,1,2,42,11,29,2
Delaware,2009,44,1,0,0,1,0,43,9,34,0
Delaware,2008,25,1,0,0,1,0,24,3,21,0
Delaware,2007,15,9,0,0,0,9,6,1,5,0
Delaware,2006,8,6,0,0,0,6,2,0,2,0
Delaware,2005,12,2,0,0,0,2,10,4,6,0
Delaware,2004,11,2,0,1,0,1,9,1,8,0
Delaware,2003,12,7,0,0,0,7,5,2,3,0
Delaware,2002,25,10,0,1,3,6,15,1,14,0
Delaware,2001,26,3,0,0,0,3,23,1,22,0
Delaware,2000,29,3,0,0,0,3,26,0,26,0
Delaware,1999,34,4,0,0,2,2,30,0,30,0
Delaware,1998,44,4,0,0,0,4,40,0,38,2
Delaware,1997,50,4,0,0,0,4,46,4,40,2
Delaware,1996,65,8,0,0,0,8,57,3,53,1
Delaware,1995,50,7,0,0,1,6,43,4,37,2
Delaware,1994,91,4,0,0,0,4,87,0,84,3
Delaware,1993,74,2,0,0,0,2,72,2,70,0
Delaware,1992,60,7,0,0,0,7,53,2,51,0
Delaware,1991,58,7,0,0,0,7,51,0,47,4
Delaware,1990,47,4,0,0,0,4,43,0,43,0
Delaware,2015,22,1,0,0,0,1,21,6,15,0
Delaware,2014,,,,,,,,,,
Delaware,2013,,,,,,,,,,
Delaware,2012,10,1,0,0,1,0,9,5,3,1
Delaware,2011,16,8,0,0,0,8,8,0,7,1
Delaware,2010,5,1,0,0,0,1,4,2,2,0
Delaware,2009,18,6,0,0,0,6,12,8,4,0
Delaware,2008,13,6,0,0,0,6,7,6,1,0
Delaware,2007,21,11,0,0,0,11,10,3,5,2
Delaware,2006,10,0,0,0,0,0,10,4,6,0
Delaware,2005,12,4,0,0,0,4,8,0,7,1
Delaware,2004,27,7,0,0,1,6,20,11,8,1
Delaware,2003,19,12,0,0,1,11,7,3,4,0
Delaware,2002,17,6,0,0,0,6,11,3,8,0
Delaware,2001,22,6,0,0,0,6,16,1,15,0
Delaware,2000,25,9,0,0,0,9,16,3,13,0
Delaware,1999,28,13,0,0,0,13,15,5,9,1
Delaware,1998,31,13,0,0,0,13,18,3,14,1
Delaware,1997,25,2,0,0,0,2,23,5,18,0
Delaware,1996,37,6,0,0,0,6,31,5,24,2
Delaware,1995,33,18,0,0,0,18,15,5,10,0
Delaware,1994,50,14,0,0,0,14,36,4,31,1
Delaware,1993,24,5,0,0,0,5,19,2,16,1
Delaware,1992,28,11,0,0,0,11,17,5,10,2
Delaware,1991,24,7,0,0,0,7,17,10,6,1
Delaware,1990,20,6,0,0,0,6,14,2,10,2
Delaware,2015,174,7,0,6,0,1,167,37,130,0
Delaware,2014,143,11,0,1,0,10,132,14,114,4
Delaware,2013,194,9,0,4,1,4,185,21,161,3
Delaware,2012,184,16,0,2,4,10,168,28,139,1
Delaware,2011,180,15,0,3,2,10,165,33,131,1
Delaware,2010,195,13,0,2,0,11,182,23,156,3
Delaware,2009,179,12,0,1,0,11,167,23,141,3
Delaware,2008,225,13,0,0,2,11,212,29,182,1
Delaware,2007,200,9,0,2,0,7,191,33,157,1
Delaware,2006,220,11,0,1,0,10,209,25,179,5
Delaware,2005,199,12,0,1,2,9,187,16,169,2
Delaware,2004,213,5,0,0,0,5,208,33,173,2
Delaware,2003,210,5,1,0,1,3,205,22,182,1
Delaware,2002,241,19,0,1,1,17,222,31,186,5
Delaware,2001,209,10,0,1,0,9,199,23,170,6
Delaware,2000,164,12,0,0,0,12,152,21,129,2
Delaware,1999,217,6,0,1,1,4,211,17,185,9
Delaware,1998,199,12,0,2,1,9,187,20,164,3
Delaware,1997,227,15,0,1,0,14,212,22,183,7
Delaware,1996,184,2,0,1,0,1,182,17,162,3
Delaware,1995,235,23,0,1,0,22,212,28,177,7
Delaware,1994,218,12,0,1,0,11,206,36,159,11
Delaware,1993,157,5,0,1,0,4,152,16,130,6
Delaware,1992,177,9,0,0,1,8,168,19,142,7
Delaware,1991,290,13,0,1,0,12,277,19,250,8
Delaware,1990,232,6,0,1,1,4,226,38,181,7
Delaware,2015,39,1,0,0,0,1,38,5,33,0
Delaware,2014,40,0,0,0,0,0,40,6,34,0
Delaware,2013,63,1,0,0,0,1,62,3,59,0
Delaware,2012,56,0,0,0,0,0,56,9,47,0
Delaware,2011,61,2,0,0,1,1,59,6,53,0
Delaware,2010,,,,,,,,,,
Delaware,2009,,,,,,,,,,
Delaware,2001,0,0,0,0,0,0,0,0,0,0
Delaware,2000,0,0,0,0,0,0,0,0,0,0
Delaware,1999,0,0,0,0,0,0,0,0,0,0
Delaware,1998,0,0,0,0,0,0,0,0,0,0
Delaware,1997,36,4,0,0,0,4,32,21,11,0
Delaware,1996,153,7,0,3,0,4,146,51,94,1
Delaware,1995,92,3,0,0,2,1,89,31,56,2
Delaware,1994,142,2,0,0,2,0,140,46,94,0
Delaware,1993,130,0,0,0,0,0,130,37,93,0
Delaware,1992,152,3,0,1,0,2,149,35,114,0
Delaware,1991,121,2,0,0,1,1,119,37,82,0
Delaware,1990,143,6,0,2,0,4,137,38,99,0
Delaware,2015,71,2,0,0,1,1,69,12,57,0
Delaware,2014,88,9,0,0,1,8,79,15,63,1
Delaware,2013,73,6,0,1,0,5,67,17,50,0
Delaware,2012,68,6,0,1,0,5,62,14,48,0
Delaware,2011,45,5,0,2,1,2,40,17,23,0
Delaware,2010,58,5,1,1,0,3,53,14,37,2
Delaware,2009,68,7,0,0,1,6,61,16,44,1
Delaware,2008,59,7,0,0,0,7,52,14,35,3
Delaware,2007,87,7,0,0,0,7,80,21,55,4
Delaware,2006,97,13,0,0,0,13,84,27,56,1
Delaware,2005,84,12,0,1,0,11,72,19,52,1
Delaware,2004,100,15,1,0,0,14,85,16,65,4
Delaware,2003,108,9,0,0,0,9,99,12,86,1
Delaware,2002,99,22,0,0,0,22,77,20,55,2
Delaware,2001,53,6,0,0,0,6,47,13,33,1
Delaware,2000,66,14,0,0,0,14,52,14,38,0
Delaware,1999,81,11,0,0,0,11,70,13,55,2
Delaware,1998,65,13,0,1,1,11,52,9,42,1
Delaware,1997,65,20,0,1,0,19,45,8,37,0
Delaware,1996,85,22,0,1,0,21,63,7,56,0
Delaware,1995,88,10,0,0,0,10,78,15,62,1
Delaware,1994,58,7,0,1,0,6,51,5,45,1
Delaware,1993,89,18,0,0,0,18,71,12,56,3
Delaware,1992,73,5,0,0,0,5,68,6,58,4
Delaware,1991,80,8,0,1,0,7,72,11,57,4
Delaware,1990,83,12,0,0,0,12,71,8,56,7
Delaware,2015,739,79,0,46,6,27,660,154,492,14
Delaware,2014,768,58,0,7,4,47,710,180,512,18
Delaware,2013,805,56,2,7,5,42,749,172,560,17
Delaware,2012,763,63,1,11,7,44,700,173,507,20
Delaware,2011,813,76,1,16,8,51,737,209,507,21
Delaware,2010,765,62,2,7,3,50,703,212,468,23
Delaware,2009,754,69,0,10,5,54,685,189,485,11
Delaware,2008,738,74,0,5,7,62,664,216,433,15
Delaware,2007,848,91,1,13,3,74,757,284,454,19
Delaware,2006,805,78,1,6,1,70,727,201,505,21
Delaware,2005,747,82,1,9,2,70,665,194,458,13
Delaware,2004,844,88,2,5,2,79,756,226,511,19
Delaware,2003,937,111,2,9,6,94,826,241,574,11
Delaware,2002,936,135,0,15,6,114,801,214,560,27
Delaware,2001,812,113,0,5,3,105,699,178,505,16
Delaware,2000,701,104,0,1,2,101,597,160,423,14
Delaware,1999,832,102,0,9,3,90,730,185,507,38
Delaware,1998,798,99,0,13,5,81,699,221,456,22
Delaware,1997,969,104,1,3,2,98,865,267,569,29
Delaware,1996,1121,87,0,9,3,75,1034,294,721,19
Delaware,1995,1153,92,0,2,4,86,1061,363,663,35
Delaware,1994,1184,76,0,8,4,64,1108,338,741,29
Delaware,1993,1150,88,4,4,0,80,1062,381,653,28
Delaware,1992,1076,85,0,7,6,72,991,331,634,26
Delaware,1991,1202,75,2,2,3,68,1127,414,682,31
Delaware,1990,1092,73,0,4,2,67,1019,336,642,41
Dutchess,2015,302,56,0,2,12,42,246,23,210,13
Dutchess,2014,286,41,0,1,17,23,245,38,201,6
Dutchess,2013,320,51,0,0,7,44,269,72,188,9
Dutchess,2012,408,66,0,1,17,48,342,80,247,15
Dutchess,2011,381,67,0,0,17,50,314,64,239,11
Dutchess,2010,383,63,1,3,11,48,320,74,231,15
Dutchess,2009,378,74,0,0,17,57,304,83,199,22
Dutchess,2008,415,63,0,0,20,43,352,107,225,20
Dutchess,2007,309,62,1,1,20,40,247,67,154,26
Dutchess,2006,365,83,0,2,37,44,282,72,180,30
Dutchess,2005,388,59,0,5,15,39,329,80,223,26
Dutchess,2004,199,26,0,0,11,15,173,32,123,18
Dutchess,2003,342,53,0,4,13,36,289,90,170,29
Dutchess,2002,449,72,0,3,19,50,377,119,229,29
Dutchess,2001,383,61,0,0,14,47,322,53,234,35
Dutchess,2000,374,69,1,7,10,51,305,35,243,27
Dutchess,1999,437,79,1,6,21,51,358,78,251,29
Dutchess,1998,531,83,0,5,17,61,448,110,319,19
Dutchess,1997,457,134,0,1,19,114,323,85,217,21
Dutchess,1996,425,142,0,1,14,127,283,84,174,25
Dutchess,1995,494,173,1,4,28,140,321,105,200,16
Dutchess,1994,415,105,1,4,20,80,310,89,206,15
Dutchess,1993,396,88,0,5,22,61,308,89,195,24
Dutchess,1992,326,67,0,3,16,48,259,80,157,22
Dutchess,1991,516,131,1,0,17,113,385,168,183,34
Dutchess,1990,513,128,1,3,22,102,385,164,191,30
Dutchess,2015,,,,,,,,,,
Dutchess,2014,,,,,,,,,,
Dutchess,2013,,,,,,,,,,
Dutchess,2012,,,,,,,,,,
Dutchess,2011,,,,,,,,,,
Dutchess,2010,,,,,,,,,,
Dutchess,2009,,,,,,,,,,
Dutchess,2008,0,0,0,0,0,0,0,0,0,0
Dutchess,2007,0,0,0,0,0,0,0,0,0,0
Dutchess,2006,0,0,0,0,0,0,0,0,0,0
Dutchess,2005,0,0,0,0,0,0,0,0,0,0
Dutchess,2004,0,0,0,0,0,0,0,0,0,0
Dutchess,2003,0,0,0,0,0,0,0,0,0,0
Dutchess,1997,49,0,0,0,0,0,49,1,45,3
Dutchess,1996,58,4,0,0,2,2,54,0,54,0
Dutchess,1995,55,21,0,1,3,17,34,1,32,1
Dutchess,1994,43,2,0,0,2,0,41,0,41,0
Dutchess,1993,33,0,0,0,0,0,33,3,27,3
Dutchess,1992,61,6,1,0,5,0,55,1,48,6
Dutchess,1991,43,2,0,0,0,2,41,1,34,6
Dutchess,1990,33,8,0,1,4,3,25,3,18,4
Dutchess,1990,2,0,0,0,0,0,2,0,2,0
Dutchess,2015,18,2,0,1,1,0,16,0,15,1
Dutchess,2014,21,1,0,0,0,1,20,1,18,1
Dutchess,2013,33,1,0,0,1,0,32,0,31,1
Dutchess,2012,36,1,0,0,1,0,35,0,34,1
Dutchess,2011,50,2,0,0,0,2,48,0,46,2
Dutchess,2010,29,2,0,0,0,2,27,0,24,3
Dutchess,2009,23,0,0,0,0,0,23,1,21,1
Dutchess,2008,28,3,0,0,1,2,25,0,24,1
Dutchess,2007,28,3,0,0,3,0,25,0,24,1
Dutchess,2006,25,0,0,0,0,0,25,0,22,3
Dutchess,2005,27,1,0,0,0,1,26,0,26,0
Dutchess,2004,33,1,0,0,0,1,32,0,30,2
Dutchess,2003,37,1,0,0,1,0,36,0,29,7
Dutchess,2002,16,0,0,0,0,0,16,0,16,0
Dutchess,2001,10,0,0,0,0,0,10,0,8,2
Dutchess,2000,28,4,0,0,1,3,24,1,17,6
Dutchess,1998,51,3,0,1,2,0,48,3,39,6
Dutchess,2015,5,0,0,0,0,0,5,0,5,0
Dutchess,2014,3,0,0,0,0,0,3,2,1,0
Dutchess,2013,16,0,0,0,0,0,16,2,14,0
Dutchess,2012,6,0,0,0,0,0,6,1,5,0
Dutchess,2011,3,0,0,0,0,0,3,0,3,0
Dutchess,2010,3,0,0,0,0,0,3,0,3,0
Dutchess,2009,9,0,0,0,0,0,9,2,7,0
Dutchess,2008,8,0,0,0,0,0,8,3,5,0
Dutchess,2007,9,0,0,0,0,0,9,5,4,0
Dutchess,2006,12,0,0,0,0,0,12,4,8,0
Dutchess,2005,10,0,0,0,0,0,10,1,9,0
Dutchess,2004,3,0,0,0,0,0,3,0,3,0
Dutchess,2003,9,0,0,0,0,0,9,2,7,0
Dutchess,2002,6,0,0,0,0,0,6,3,3,0
Dutchess,2001,11,0,0,0,0,0,11,0,11,0
Dutchess,2000,10,0,0,0,0,0,10,1,8,1
Dutchess,1999,7,0,0,0,0,0,7,1,6,0
Dutchess,1998,7,0,0,0,0,0,7,2,5,0
Dutchess,1997,6,0,0,0,0,0,6,2,4,0
Dutchess,1996,9,1,0,0,0,1,8,1,7,0
Dutchess,1995,14,1,0,0,0,1,13,1,12,0
Dutchess,1994,10,0,0,0,0,0,10,1,9,0
Dutchess,1993,12,0,0,0,0,0,12,3,9,0
Dutchess,1992,15,0,0,0,0,0,15,6,9,0
Dutchess,1991,16,0,0,0,0,0,16,1,15,0
Dutchess,1990,14,0,0,0,0,0,14,4,10,0
Dutchess,2015,601,54,0,22,2,30,547,101,434,12
Dutchess,2014,663,39,0,0,7,32,624,123,482,19
Dutchess,2013,720,73,0,2,7,64,647,137,484,26
Dutchess,2012,820,52,0,2,9,41,768,182,561,25
Dutchess,2011,727,35,0,4,2,29,692,181,489,22
Dutchess,2010,787,71,3,3,9,56,716,202,494,20
Dutchess,2009,800,65,0,6,18,41,735,160,548,27
Dutchess,2008,876,60,0,2,4,54,816,195,585,36
Dutchess,2007,965,66,1,5,11,49,899,187,679,33
Dutchess,2006,833,69,0,7,11,51,764,160,574,30
Dutchess,2005,814,69,1,7,6,55,745,151,554,40
Dutchess,2004,857,51,0,2,4,45,806,155,603,48
Dutchess,2003,1000,77,1,4,7,65,923,240,638,45
Dutchess,2002,981,55,0,4,9,42,926,184,670,72
Dutchess,2001,959,89,1,6,10,72,870,164,665,41
Dutchess,2000,898,56,1,3,4,48,842,185,620,37
Dutchess,1999,898,74,1,5,9,59,824,192,604,28
Dutchess,1998,1025,67,1,6,10,50,958,202,715,41
Dutchess,1997,1076,66,0,9,10,47,1010,232,748,30
Dutchess,1996,976,58,1,6,10,41,918,217,671,30
Dutchess,1995,1013,64,0,5,16,43,949,265,645,39
Dutchess,1994,1041,49,0,0,9,40,992,242,713,37
Dutchess,1993,1027,49,0,4,9,36,978,260,680,38
Dutchess,1992,1094,92,0,3,16,73,1002,249,718,35
Dutchess,1991,1115,65,1,9,16,39,1050,247,719,84
Dutchess,1990,1109,63,1,4,11,47,1046,283,690,73
Dutchess,2015,602,125,2,37,4,82,477,91,374,12
Dutchess,2014,672,136,0,11,15,110,536,104,419,13
Dutchess,2013,663,85,3,6,10,66,578,131,424,23
Dutchess,2012,781,110,2,8,9,91,671,167,482,22
Dutchess,2011,841,104,1,12,4,87,737,188,525,24
Dutchess,2010,833,97,1,14,13,69,736,177,531,28
Dutchess,2000,326,7,1,0,5,1,319,58,247,14
Dutchess,2009,778,86,0,13,11,62,692,143,531,18
Dutchess,2008,939,126,0,15,14,97,813,183,602,28
Dutchess,2007,825,126,5,19,8,94,699,183,489,27
Dutchess,2006,770,116,2,13,14,87,654,185,451,18
Dutchess,2005,792,123,1,26,14,82,669,150,498,21
Dutchess,2004,668,106,0,11,8,87,562,131,408,23
Dutchess,2003,729,110,1,15,8,86,619,174,412,33
Dutchess,2002,745,116,3,15,5,93,629,136,469,24
Dutchess,2001,748,93,1,5,5,82,655,131,493,31
Dutchess,2000,856,123,1,8,8,106,733,180,534,19
Dutchess,1999,801,99,1,6,14,78,702,158,519,25
Dutchess,1998,734,142,0,7,7,128,592,202,363,27
Dutchess,1997,881,129,0,4,7,118,752,180,547,25
Dutchess,1996,895,154,2,11,13,128,741,216,489,36
Dutchess,1995,1178,195,4,12,12,167,983,181,761,41
Dutchess,1994,1222,197,3,12,11,171,1025,226,768,31
Dutchess,1993,1174,205,1,4,12,188,969,242,677,50
Dutchess,1992,1369,245,3,12,10,220,1124,282,776,66
Dutchess,1991,1245,171,4,10,9,148,1074,340,665,69
Dutchess,1990,1177,201,1,10,16,174,976,369,544,63
Dutchess,2015,183,11,0,3,1,7,172,16,149,7
Dutchess,2014,165,7,0,0,0,7,158,15,138,5
Dutchess,2013,174,9,1,0,1,7,165,18,141,6
Dutchess,2012,238,15,0,3,4,8,223,29,182,12
Dutchess,2011,213,20,0,0,1,19,193,18,162,13
Dutchess,2010,246,13,0,2,1,10,233,28,191,14
Dutchess,2009,428,182,1,1,2,178,246,20,214,12
Dutchess,2008,475,164,0,1,5,158,311,43,259,9
Dutchess,2007,506,156,1,0,2,153,350,32,295,23
Dutchess,2006,481,101,1,1,1,98,380,38,324,18
Dutchess,2005,399,68,0,0,3,65,331,48,261,22
Dutchess,2004,398,84,0,1,3,80,314,30,263,21
Dutchess,2003,373,38,0,1,2,35,335,55,268,12
Dutchess,2002,344,10,0,0,2,8,334,48,265,21
Dutchess,2001,338,6,0,0,1,5,332,48,275,9
Genesee,2013,,,,,,,,,,
Dutchess,1999,327,5,0,0,2,3,322,39,271,12
Dutchess,1998,325,5,0,1,2,2,320,61,256,3
Dutchess,1997,354,13,0,4,6,3,341,76,255,10
Dutchess,1996,359,9,0,1,1,7,350,83,249,18
Dutchess,1995,324,8,0,0,0,8,316,75,233,8
Dutchess,1994,319,6,0,0,2,4,313,85,217,11
Dutchess,1993,301,9,0,0,2,7,292,85,197,10
Dutchess,1992,434,22,0,1,5,16,412,114,279,19
Dutchess,1991,444,24,0,2,3,19,420,136,264,20
Dutchess,1990,329,12,2,0,2,8,317,100,198,19
Dutchess,2015,166,7,0,0,3,4,159,10,142,7
Dutchess,2014,220,10,0,0,3,7,210,16,191,3
Dutchess,2013,279,3,0,0,1,2,276,28,243,5
Dutchess,2012,295,6,0,0,0,6,289,27,258,4
Dutchess,2011,235,3,0,0,0,3,232,30,198,4
Dutchess,2010,273,5,0,0,0,5,268,31,234,3
Dutchess,2009,215,7,0,2,1,4,208,20,182,6
Dutchess,2008,250,7,0,1,4,2,243,20,210,13
Dutchess,2007,273,12,0,0,4,8,261,20,228,13
Dutchess,2006,261,11,1,2,3,5,250,39,194,17
Dutchess,2005,329,10,0,1,3,6,319,23,287,9
Dutchess,2004,54,3,0,0,0,3,51,4,45,2
Dutchess,2003,322,16,0,3,2,11,306,31,258,17
Dutchess,2002,275,16,0,2,2,12,259,33,213,13
Dutchess,2001,339,20,0,1,2,17,319,19,277,23
Dutchess,2000,349,9,0,0,2,7,340,36,288,16
Dutchess,1999,332,22,0,2,0,20,310,32,269,9
Dutchess,1998,264,17,0,0,1,16,247,26,212,9
Dutchess,1997,303,18,0,0,2,16,285,44,229,12
Dutchess,1996,280,19,0,0,1,18,261,33,223,5
Dutchess,1995,269,12,0,0,0,12,257,32,213,12
Dutchess,1994,234,19,0,2,1,16,215,26,178,11
Dutchess,1993,289,35,0,2,4,29,254,41,201,12
Dutchess,1992,287,37,0,2,1,34,250,24,218,8
Dutchess,1991,304,22,1,0,0,21,282,39,227,16
Dutchess,1990,238,26,0,0,2,24,212,24,177,11
Dutchess,2015,56,0,0,0,0,0,56,3,50,3
Dutchess,2014,32,0,0,0,0,0,32,0,30,2
Dutchess,2013,27,1,0,0,1,0,26,0,26,0
Dutchess,2012,52,2,0,0,0,2,50,2,48,0
Dutchess,2011,59,4,0,0,0,4,55,12,42,1
Dutchess,2010,33,1,0,0,0,1,32,1,30,1
Dutchess,2009,38,2,0,0,0,2,36,5,30,1
Dutchess,2008,24,1,0,0,0,1,23,4,18,1
Dutchess,2007,51,8,0,0,1,7,43,5,38,0
Dutchess,2006,73,9,0,0,0,9,64,12,52,0
Dutchess,2005,68,9,0,0,1,8,59,4,53,2
Dutchess,2004,79,14,0,0,1,13,65,8,55,2
Dutchess,2003,78,10,0,0,1,9,68,8,54,6
Dutchess,2002,72,8,0,0,3,5,64,6,57,1
Dutchess,2001,111,5,0,0,0,5,106,15,84,7
Dutchess,2000,73,3,0,0,0,3,70,2,67,1
Dutchess,1999,93,5,0,1,0,4,88,8,75,5
Dutchess,1998,64,4,0,0,0,4,60,0,60,0
Dutchess,1997,74,13,0,0,1,12,61,7,52,2
